algorithm,contrast,metric,baseline_mean,enhanced_mean,abs_change,rel_change_pct,var_baseline,var_enhanced,var_ratio,wilcoxon_p,t_p,cohens_dz,rank_biserial,cliffs_delta,wilcoxon_p_holm,wilcoxon_p_bh,sig_holm_0.05,effect_dz_mag
DuelingDQN,+PER+Noisy,route_difficulty,1.3728714618822688,1.586684673005514,0.16491840222723508,12.012661549619837,0.17966139471308304,0.14319561644817547,0.797030528883832,0.5703125,0.461031627872302,0.2580941005546038,0.24444444444444444,0.30864197530864196,1.0,0.85546875,False,small
DuelingDoubleDQN,+PER,success_rate,45.5,34.75,-10.749999999999998,-23.62637362637362,626.1111111111111,382.56944444444446,0.6110248447204969,0.322265625,0.28784120548283276,-0.3572187635001125,-0.38181818181818183,-0.22,0.966796875,0.556640625,False,small
DuelingDoubleDQN,+Noisy,success_rate,45.5,39.75,-5.750000000000001,-12.63736263736264,626.1111111111111,890.9027777777778,1.4229148181011537,0.556640625,0.527827099343157,-0.20765619206706784,-0.23636363636363636,-0.12,0.966796875,0.556640625,False,small
DuelingDoubleDQN,+PER+Noisy,success_rate,45.5,56.75,11.25,24.725274725274726,626.1111111111111,425.06944444444446,0.6789041703637977,0.431640625,0.3797922084523455,0.2920668857672158,0.32727272727272727,0.23,0.966796875,0.556640625,False,small
DuelingDoubleDQN,+PER,mean_reward,-30.311252499999995,-55.255770000000005,-24.944517500000007,82.29457855626391,2824.858107768813,1691.089408590944,0.5986457882398329,0.275390625,0.23422867420382065,-0.4031995517074919,-0.41818181818181815,-0.22,0.826171875,0.5625,False,small
DuelingDoubleDQN,+Noisy,mean_reward,-30.311252499999995,-36.8567125,-6.545460000000013,21.59415880290666,2824.858107768813,4176.289569581841,1.4784068474435492,0.6953125,0.7347713795658883,-0.11051337903229531,-0.16363636363636364,-0.06,0.826171875,0.6953125,False,negligible
DuelingDoubleDQN,+PER+Noisy,mean_reward,-30.311252499999995,-3.511469999999999,26.799782499999992,-88.41529230769991,2824.858107768813,1910.3622882592779,0.6762684054839693,0.375,0.32137403763673744,0.33183588209046583,0.34545454545454546,0.26,0.826171875,0.5625,False,small
DuelingDoubleDQN,+PER,optimality_ratio,1.9391663443935925,2.2238060028949542,0.28463965850136175,14.678454962066342,2.1587710406032445,2.582335099153427,1.1962061055033526,0.6120898800892568,0.5437559113071351,0.19952674235989093,0.21428571428571427,0.14,1.0,0.625,False,negligible
DuelingDoubleDQN,+Noisy,optimality_ratio,1.9391663443935925,1.0321705512422361,-1.102844987945407,-56.872118842918745,2.1587710406032445,0.0028084949754875353,0.0013009693583358117,0.49896229860376107,0.0961363268747752,-0.6793054200605206,-0.2857142857142857,-0.0625,1.0,0.625,False,medium
DuelingDoubleDQN,+PER+Noisy,optimality_ratio,1.9391663443935925,1.1025336643826762,-0.8366326800109165,-43.143935662339715,2.1587710406032445,0.008622197003976031,0.00399403032642436,0.625,0.10181256870772484,-0.576102873045549,-0.2,0.2,1.0,0.625,False,medium
DuelingDoubleDQN,+PER,mean_steps,39.96249999999999,44.435,4.472500000000001,11.191742258367224,151.7153125,93.52627777777776,0.6164590523964267,0.322265625,0.33879736244500697,0.3194453339234433,0.38181818181818183,0.18,0.966796875,0.4833984375,False,small
DuelingDoubleDQN,+Noisy,mean_steps,39.96249999999999,41.00750000000001,1.045000000000001,2.614951517047235,151.7153125,197.0630625,1.2989002840435107,0.6953125,0.8121719040970707,0.07738288489317328,0.16363636363636364,0.0,0.966796875,0.6953125,False,negligible
DuelingDoubleDQN,+PER+Noisy,mean_steps,39.96249999999999,32.9225,-7.040000000000001,-17.61651548326557,151.7153125,83.65992361111113,0.551427026267445,0.322265625,0.21753033730271576,-0.41929341209059506,-0.38181818181818183,-0.26,0.966796875,0.4833984375,False,small
DuelingDoubleDQN,+PER,revisit_rate,30.222500000000004,37.6,7.3774999999999995,24.410621225907846,176.2777013888889,110.36500000000002,0.62608599460077,0.232421875,0.17940613494537008,0.4603883652979574,0.45454545454545453,0.3,0.697265625,0.6474609375,False,small
DuelingDoubleDQN,+Noisy,revisit_rate,30.222500000000004,30.3225,0.09999999999999964,0.3308793117710303,176.2777013888889,236.1910347222222,1.3398803868060296,0.845703125,0.982466664789347,0.0071450422032380495,0.09090909090909091,0.02,0.86328125,0.845703125,False,negligible
DuelingDoubleDQN,+PER+Noisy,revisit_rate,30.222500000000004,23.395000000000003,-6.827499999999999,-22.59078501116717,176.2777013888889,111.8565,0.6345470761116387,0.431640625,0.29372954788860967,-0.3525999391166396,-0.3090909090909091,-0.36,0.86328125,0.6474609375,False,small
DuelingDoubleDQN,+PER,excess_cost,37.6482871853547,44.36906962365591,6.720782438301219,17.851495886685715,3678.586605920102,3162.7749988591077,0.8597799474855703,0.8657723749926214,0.6794366702789684,0.13501837381328857,0.07142857142857142,0.14,1.0,0.8657723749926213,False,negligible
DuelingDoubleDQN,+Noisy,excess_cost,37.6482871853547,2.3921519151138715,-40.81538097962298,-108.41231841086329,3678.586605920102,15.206562816519963,0.0041338058459864475,0.49896229860376107,0.1373655747419899,-0.5930484991921375,-0.2857142857142857,-0.0625,1.0,0.8657723749926213,False,medium
DuelingDoubleDQN,+PER+Noisy,excess_cost,37.6482871853547,6.772931279896573,-30.87535590545812,-82.00998827237149,3678.586605920102,50.320692676974886,0.013679355162113544,0.625,0.14628775412756642,-0.5028166379334748,-0.2,0.2,1.0,0.8657723749926213,False,medium
DuelingDoubleDQN,+PER,route_risk,0.8257410358821318,0.8050354256142838,-0.020705610267847913,-2.5075186248589785,0.34094627111646036,0.39569367866947486,1.1605748828803406,0.322265625,0.9262900880596245,-0.030085160393489276,-0.38181818181818183,-0.04,0.966796875,0.6474609375,False,negligible
DuelingDoubleDQN,+Noisy,route_risk,0.8257410358821318,0.5778475458258706,-0.33725266207027227,-40.84242485417819,0.34094627111646036,0.010596823578730943,0.03108062611751305,0.7421875,0.19774593232660587,-0.5030962967870162,-0.16666666666666666,-0.21875,0.966796875,0.7421875,False,medium
DuelingDoubleDQN,+PER+Noisy,route_risk,0.8257410358821318,0.5790273522947641,-0.24671368358736764,-29.877851876866654,0.34094627111646036,0.016285794604768353,0.04776645467169651,0.431640625,0.25554850232896076,-0.38398162875710634,-0.3090909090909091,-0.18,0.966796875,0.6474609375,False,small
DuelingDoubleDQN,+PER,route_difficulty,2.2392401168594698,2.08801092919955,-0.15122918765991983,-6.753594066187886,2.5253500215394546,2.644788013210763,1.0472956186875428,0.4921875,0.7815938364163689,-0.0903380062322981,-0.2727272727272727,-0.08,1.0,0.640625,False,negligible
DuelingDoubleDQN,+Noisy,route_difficulty,2.2392401168594698,1.565175211893818,-0.9394618907022582,-41.95449534996058,2.5253500215394546,0.06862446836708644,0.027174240315903982,0.640625,0.19111741282635844,-0.5116346893174182,-0.2222222222222222,-0.15625,1.0,0.640625,False,medium
DuelingDoubleDQN,+PER+Noisy,route_difficulty,2.2392401168594698,1.534696991165697,-0.7045431256937725,-31.463491583113157,2.5253500215394546,0.1163117140003398,0.04605766052558374,0.375,0.23918642630103004,-0.39860568631604426,-0.34545454545454546,-0.16,1.0,0.640625,False,small
