algorithm,noise_std,packet_error_rate,condition,metric,clean_mean,degraded_mean,abs_change,rel_change_pct,clean_var,degraded_var,var_ratio
DoubleDQN,0.0,0.2,n0.0_p0.2,success_rate,25.555555555555554,14.999999999999998,-10.555555555555555,-41.30434782608695,385.1851851851852,278.8888888888888,0.7240384615384613
DoubleDQN,0.0,0.2,n0.0_p0.2,mean_reward,-79.72700722222221,-112.16664555555553,-32.43963833333332,40.68839338583809,3129.5689672433973,2338.2374384015316,0.747143604399014
DoubleDQN,0.0,0.2,n0.0_p0.2,collision_rate,10.555555555555555,20.555555555555554,9.999999999999998,94.73684210526314,112.96296296296296,259.6296296296296,2.2983606557377048
DoubleDQN,0.0,0.2,n0.0_p0.2,collisions_per_ep,0.10555555555555556,0.2888888888888889,0.18333333333333335,173.6842105263158,0.011296296296296296,0.1105185185185185,9.783606557377048
DoubleDQN,0.0,0.2,n0.0_p0.2,iala_violations,0.0,0.5722222222222223,0.5722222222222223,,0.0,0.0672962962962963,
DoubleDQN,0.0,0.2,n0.0_p0.2,cte_mean,43.248091666666674,48.261718888888886,5.013627222222212,11.592713178802404,1800.452344463412,1042.767269711154,0.5791696030821241
DoubleDQN,0.0,0.2,n0.0_p0.2,dropped_frames,0.0,10.294444444444444,10.294444444444444,,0.0,2.989074074074074,
DoubleDQN,0.0,0.2,n0.0_p0.2,docking_accuracy,0.0,2.554902380952381,2.554902380952381,,0.0,0.7323203263378683,
DoubleDQN,0.0,0.2,n0.0_p0.2,optimality_ratio,1.5990311111111108,1.8119057142857145,0.2128746031746036,13.312724292567673,2.063202262394074,0.8573392914132656,0.41553816949504335
DoubleDQN,0.0,0.2,n0.0_p0.2,mean_steps,48.06666666666666,53.61111111111111,5.544444444444444,11.534905224225614,104.88444444444444,70.53140740740741,0.6724677599333306
DoubleDQN,0.0,0.4,n0.0_p0.4,success_rate,25.555555555555554,13.33333333333333,-12.222222222222223,-47.82608695652175,385.1851851851852,124.44444444444443,0.323076923076923
DoubleDQN,0.0,0.4,n0.0_p0.4,mean_reward,-79.72700722222221,-119.35659055555554,-39.62958333333333,49.70659844646398,3129.5689672433973,1150.3750390201262,0.3675825811991628
DoubleDQN,0.0,0.4,n0.0_p0.4,collision_rate,10.555555555555555,17.777777777777775,7.22222222222222,68.42105263157892,112.96296296296296,105.18518518518518,0.9311475409836065
DoubleDQN,0.0,0.4,n0.0_p0.4,collisions_per_ep,0.10555555555555556,0.4055555555555555,0.29999999999999993,284.2105263157894,0.011296296296296296,0.0832962962962963,7.373770491803279
DoubleDQN,0.0,0.4,n0.0_p0.4,iala_violations,0.0,19.944444444444446,19.944444444444446,,0.0,38.40296296296297,
DoubleDQN,0.0,0.4,n0.0_p0.4,cte_mean,43.248091666666674,44.60078000000001,1.352688333333333,3.127741089154029,1800.452344463412,789.8108787285953,0.4386735817570236
DoubleDQN,0.0,0.4,n0.0_p0.4,dropped_frames,0.0,21.37222222222222,21.37222222222222,,0.0,4.289074074074073,
DoubleDQN,0.0,0.4,n0.0_p0.4,docking_accuracy,0.0,4.202087555555555,4.202087555555555,,0.0,5.2477451437002465,
DoubleDQN,0.0,0.4,n0.0_p0.4,optimality_ratio,1.5990311111111108,2.0509704444444443,0.45193933333333347,28.26332334580386,2.063202262394074,0.6587549232195062,0.3192876118966194
DoubleDQN,0.0,0.4,n0.0_p0.4,mean_steps,48.06666666666666,54.71666666666666,6.649999999999999,13.834951456310678,104.88444444444444,24.208333333333336,0.2308095682020425
DoubleDQN,0.1,0.0,n0.1_p0.0,success_rate,25.555555555555554,36.666666666666664,11.11111111111111,43.47826086956522,385.1851851851852,444.4444444444445,1.153846153846154
DoubleDQN,0.1,0.0,n0.1_p0.0,mean_reward,-79.72700722222221,-65.05068777777778,14.676319444444431,-18.408215679709745,3129.5689672433973,2848.9748318132383,0.9103409644052953
