config_id,algorithm,per,noisy,seed,env_seed,phase,episode,reward,success,steps,invalid,revisit,route_cost,optimal_cost,excess_cost,optimality_ratio,route_risk,route_difficulty,route_distance,lane,goal_lane,start,goal,terminated,truncated
DQN+Noisy,DQN,0,1,5,47,train,1,-318.75799999999975,0,60,45,12,397.58,115.05,,,3.295,2.379,2531.47,L08,L01,L08_WP005,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,2,-314.08699999999976,0,60,53,3,40.87,59.93,,,0.398,1.075,238.03,L08,L01,L08_WP015,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,3,-260.6179999999998,0,60,37,16,176.18,44.11,,,0.95,2.274,1129.54,L02,L01,L02_WP020,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,4,-301.3279999999997,0,60,47,8,163.28,57.28,,,1.312,1.663,1047.18,L08,L08,L08_WP010,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,5,-271.1799999999999,0,60,41,15,91.8,86.18,,,0.926,2.3,580.82,L02,L02,L02_WP005,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,6,-313.3689999999998,0,60,51,5,113.69,143.07,,,0.879,1.229,710.96,L08,L02,L08_WP001,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,7,-258.10699999999986,0,60,36,17,191.07,54.78,,,1.862,3.171,1198.73,L02,L01,L02_WP018,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,8,-300.0009999999998,0,60,47,7,160.01,69.73,,,1.647,1.851,1008.02,L02,L01,L02_WP015,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,9,-319.28999999999974,0,60,54,4,32.9,66.03,,,0.295,0.842,203.79,L08,L02,L08_WP015,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,10,62.19,1,9,7,0,10.1,10.1,0,1,0.081,0.285,62.69,L02,L02,L02_WP020,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,11,-307.47899999999976,0,60,52,1,44.79,66.03,,,0.419,0.996,270.39,L08,L02,L08_WP015,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,12,-298.91999999999973,0,60,49,6,59.2,126.24,,,0.465,1.51,371.99,L08,L01,L08_WP003,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,13,-288.75199999999984,0,60,46,9,77.52,46.94,,,0.619,1.438,481,L08,L01,L08_WP017,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,14,-295.2189999999998,0,60,47,7,112.19,86.18,,,1.088,1.558,702.95,L02,L02,L02_WP005,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,15,-249.9939999999999,0,60,32,22,259.94,54.78,,,2.609,3.95,1632.12,L02,L01,L02_WP018,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,16,-302.6049999999998,0,60,49,9,66.05,59.16,,,0.598,1.706,375.67,L08,L02,L08_WP016,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,17,-286.5189999999999,0,60,45,12,75.19,81.72,,,0.734,1.989,458.39,L02,L02,L02_WP006,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,18,-260.43999999999994,0,60,35,17,264.4,51.91,,,2.291,3.489,1655.28,L08,L08,L08_WP011,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,19,-132.28199999999998,0,60,2,52,282.82,112.48,,,2.818,7.059,1770.83,L02,L08,L02_WP007,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,20,-125.21699999999998,0,60,0,49,342.17,51.91,,,3.187,8.249,2041.5,L08,L08,L08_WP011,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,21,-125.398,0,60,0,54,293.98,124.86,,,3.029,7.385,1832.67,L02,L01,L02_WP004,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,22,-129.28000000000003,0,60,0,54,332.8,126.8,,,3.175,9.046,2039.64,L08,L02,L08_WP004,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,23,-119.82499999999996,0,60,0,44,338.25,80.32,,,3.105,8.492,2038.93,L08,L08,L08_WP006,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,24,13.863000000000028,1,57,0,45,297.37,59.29,238.08,5.0155,2.975,7.487,1850.51,L02,L01,L02_WP017,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,25,-126.85199999999993,0,60,0,54,308.52,76.31,,,2.723,7.704,1831.74,L02,L08,L02_WP014,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,26,-128.87099999999992,0,60,0,50,368.71,59.16,,,2.804,7.371,2282.86,L08,L02,L08_WP016,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,27,95.462,1,5,0,1,25.38,16.12,9.26,1.5744,0.284,0.741,156.32,L02,L02,L02_WP019,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,28,77.545,1,20,0,8,104.55,65.06,39.49,1.607,0.875,2.377,617.27,L08,L01,L08_WP014,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,29,-128.37100000000004,0,60,0,52,343.71,82.76,,,2.984,8.087,2023.86,L08,L02,L08_WP012,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,30,-116.50299999999994,0,60,0,44,305.03,44.11,,,3.421,7.755,1867.27,L02,L01,L02_WP020,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,31,-128.24399999999991,0,60,0,53,332.44,74.98,,,3.421,8.168,2027.9,L08,L08,L08_WP007,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,32,-132.2339999999999,0,60,0,57,332.34,81.26,,,3.723,8.743,2030.59,L08,L01,L08_WP011,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,33,-122.60300000000001,0,60,0,47,336.03,53.04,,,3.057,7.618,2031,L08,L02,L08_WP017,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,34,-122.24400000000003,0,60,0,49,312.44,56.34,,,3.213,8.262,1857.15,L02,L08,L02_WP018,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,35,-116.15299999999998,0,60,0,44,301.53,89.18,,,2.976,7.448,1841.25,L02,L01,L02_WP011,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,36,-126.436,0,60,0,52,324.36,86.63,,,2.947,8.248,2032.09,L08,L01,L08_WP010,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,37,54.7,1,33,0,22,167,50.13,116.87,3.3313,1.881,4.321,1056.43,L02,L01,L02_WP019,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,38,-129.064,0,60,0,57,300.64,71.29,,,2.163,6.275,1843.87,L02,L08,L02_WP015,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,39,41.80099999999998,1,43,0,33,165.99,50.13,115.86,3.3112,1.945,5.1,992.63,L02,L01,L02_WP019,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,40,-126.87299999999996,0,60,0,51,338.73,59.93,,,2.745,7.583,2049.1,L08,L01,L08_WP015,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,41,-122.77499999999995,0,60,0,47,337.75,93.24,,,3.009,7.968,2034.81,L08,L01,L08_WP009,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,42,16.778999999999968,1,54,0,43,294.21,76.31,217.9,3.8555,2.604,6.69,1851.52,L02,L08,L02_WP014,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,43,-124.637,0,60,0,52,306.37,76.31,,,3.099,7.573,1861.81,L02,L08,L02_WP014,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,44,-132.4699999999999,0,60,0,57,334.7,65.06,,,3.692,8.866,2031.81,L08,L01,L08_WP014,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,45,-127.739,0,60,0,52,337.39,109.67,,,2.928,7.909,2024.46,L08,L01,L08_WP006,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,46,-124.07899999999992,0,60,0,48,340.79,99.47,,,3.213,7.889,2041.51,L08,L01,L08_WP008,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,47,52.702,1,32,0,22,188.98,76.31,112.67,2.4765,1.481,4.06,1161.67,L02,L08,L02_WP014,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,48,-119.33399999999999,0,60,0,47,303.34,120.19,,,3.154,7.673,1840.68,L02,L01,L02_WP005,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,49,45.741,1,43,0,24,216.59,96.02,120.57,2.2557,2.299,5.615,1317.42,L02,L02,L02_WP003,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,50,-124.87199999999996,0,60,0,49,338.72,66.03,,,2.896,7.026,2050.73,L08,L02,L08_WP015,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,51,68.62499999999999,1,25,0,12,143.75,74.98,68.77,1.9172,1.165,3.421,852.28,L08,L08,L08_WP007,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,52,-127.63399999999996,0,60,0,51,346.34,81.26,,,2.798,7.293,2056.17,L08,L01,L08_WP011,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,53,-112.57900000000002,0,60,0,41,295.79,126.42,,,3.312,7.585,1849.01,L02,L08,L02_WP004,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,54,-131.41200000000003,0,60,0,53,364.12,115.05,,,2.791,8.134,2021.92,L08,L01,L08_WP005,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,55,-132.4589999999999,0,60,0,57,334.59,82.76,,,3.837,8.894,2030.3,L08,L02,L08_WP012,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,56,84.71700000000001,1,11,0,5,80.83,51.69,29.14,1.5637,0.519,1.451,514.72,L02,L08,L02_WP019,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,57,-128.76299999999992,0,60,0,53,337.63,40.89,,,3.452,8.097,2041.05,L08,L02,L08_WP019,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,58,40.786999999999985,1,40,0,32,192.13,40.74,151.39,4.716,2.381,5.398,1245.95,L02,L02,L02_WP014,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,59,76.48100000000001,1,23,0,6,129.19,93.24,35.95,1.3856,1.102,3.048,754.11,L08,L01,L08_WP009,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,60,-113.768,0,60,0,41,307.68,131.59,,,3.268,7.69,1843.56,L02,L08,L02_WP003,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,61,80.463,1,22,0,4,111.37,90.85,20.52,1.2259,1.198,2.972,678.06,L02,L02,L02_WP004,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,62,79.72,1,23,0,4,116.8,96.02,20.78,1.2164,1.319,3.082,708.41,L02,L02,L02_WP003,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,63,86.453,1,18,0,0,99.47,99.47,0,1,0.868,2.395,584.43,L08,L01,L08_WP008,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,64,94.379,1,7,0,0,42.21,42.21,0,1,0.301,0.918,240,L08,L08,L08_WP013,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,65,-115.41399999999999,0,60,0,46,274.14,92.73,,,3.164,7.695,1626.16,L08,L02,L08_WP010,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,66,66.51900000000002,1,30,0,10,174.81,126.42,48.39,1.3828,1.539,3.85,1099.29,L02,L08,L02_WP004,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,67,86.003,1,16,0,2,87.97,76.66,11.31,1.1475,0.808,2.163,517.48,L08,L01,L08_WP012,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,68,85.52600000000001,1,16,0,2,92.74,80.32,12.42,1.1546,0.729,2.124,543.61,L08,L08,L08_WP006,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,69,-124.86700000000002,0,60,0,50,328.67,121.15,,,3.041,8.195,2027.94,L08,L02,L08_WP005,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,70,91.411,1,11,0,0,63.89,63.89,0,1,0.486,1.447,374.97,L08,L08,L08_WP009,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,71,-117.12300000000008,0,60,0,45,301.23,112.48,,,2.811,7.219,1873.6,L02,L08,L02_WP007,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,72,-130.5559999999999,0,60,0,55,335.56,87.36,,,3.628,8.814,2033.15,L08,L02,L08_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,73,89.131,1,12,0,2,64.69,53.06,11.63,1.2192,0.564,1.469,382.62,L08,L01,L08_WP016,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,74,66.05100000000002,1,36,0,10,167.49,134.57,32.92,1.2446,1.815,4.567,996.23,L02,L01,L02_WP002,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,75,85.263,1,21,0,0,105.37,105.37,0,1,1.173,2.754,646.8,L02,L02,L02_WP001,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,76,-117.07700000000008,0,60,0,45,300.77,110.92,,,2.807,7.173,1873.67,L02,L01,L02_WP007,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,77,93.009,1,9,0,0,51.91,51.91,0,1,0.409,1.161,307.59,L08,L08,L08_WP011,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,78,86.79,1,15,0,0,102.1,102.1,0,1,0.807,2.041,634.41,L02,L08,L02_WP009,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,79,-112.28200000000004,0,60,0,52,182.82,59.16,,,3.306,6.91,1041.55,L08,L02,L08_WP016,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,80,67.96200000000002,1,25,0,12,150.38,90.74,59.64,1.6573,1.206,3.133,949.77,L02,L08,L02_WP011,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,81,76.57000000000001,1,24,0,4,146.3,126.42,19.88,1.1573,1.26,3.169,912.83,L02,L08,L02_WP004,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,82,-107.545,0,60,0,44,215.45,110.43,,,3.983,7.513,1292.2,L08,L02,L08_WP007,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,83,-126.883,0,60,0,52,328.83,131.41,,,2.678,8.984,2027.45,L08,L01,L08_WP002,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,84,80.653,1,23,0,2,127.47,115.05,12.42,1.108,1.082,3.018,753.26,L08,L01,L08_WP005,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,85,89.168,1,14,0,0,80.32,80.32,0,1,0.637,1.846,476.24,L08,L08,L08_WP006,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,86,95.02799999999999,1,7,0,0,35.72,35.72,0,1,0.4,1.059,218.04,L02,L02,L02_WP015,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,87,89.03200000000001,1,15,0,0,79.68,79.68,0,1,0.783,2.019,482.22,L02,L01,L02_WP013,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,88,91.09400000000001,1,12,0,0,65.06,65.06,0,1,0.554,1.542,381.81,L08,L01,L08_WP014,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,89,88.628,1,16,0,0,81.72,81.72,0,1,0.916,2.23,493.08,L02,L02,L02_WP006,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,90,-111.73600000000003,0,60,0,50,197.36,71.16,,,2.732,6.84,1080.7,L08,L02,L08_WP014,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,91,93.009,1,9,0,0,51.91,51.91,0,1,0.409,1.161,307.59,L08,L08,L08_WP011,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,92,-111.99400000000001,0,60,0,52,179.94,71.16,,,4.364,7.287,1080.7,L08,L02,L08_WP014,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,93,36.117999999999974,1,49,0,27,270.82,110.92,159.9,2.4416,2.367,6.195,1661.75,L02,L01,L02_WP007,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,94,90.588,1,12,0,0,70.12,70.12,0,1,0.547,1.587,408.67,L08,L08,L08_WP008,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,95,-108.45500000000004,0,60,0,45,214.55,99.34,,,2.569,6.954,1176.82,L08,L02,L08_WP009,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,96,88.244,1,13,0,2,71.56,59.93,11.63,1.1941,0.618,1.649,416.82,L08,L01,L08_WP015,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,97,93.669,1,8,0,0,47.31,47.31,0,1,0.375,1.057,273.83,L08,L08,L08_WP012,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,98,84.708,1,21,0,0,110.92,110.92,0,1,1.138,2.867,665.29,L02,L01,L02_WP007,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,99,-119.10999999999996,0,60,0,44,331.1,126.8,,,2.977,7.06,2042.18,L08,L02,L08_WP004,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,100,77.69200000000001,1,29,0,2,145.08,139.38,5.7,1.0409,1.539,3.724,878.72,L02,L01,L02_WP001,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,101,98.438,1,2,0,0,11.62,11.62,0,1,0.077,0.247,69.04,L08,L08,L08_WP018,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,102,89.534,1,14,0,0,76.66,76.66,0,1,0.696,1.865,449.59,L08,L01,L08_WP012,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,103,87.982,1,17,0,0,86.18,86.18,0,1,0.958,2.277,523.73,L02,L02,L02_WP005,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,104,85.263,1,21,0,0,105.37,105.37,0,1,1.173,2.754,646.8,L02,L02,L02_WP001,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,105,85.263,1,21,0,0,105.37,105.37,0,1,1.173,2.754,646.8,L02,L02,L02_WP001,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,106,95.724,1,6,0,0,30.76,30.76,0,1,0.339,0.874,187.19,L02,L02,L02_WP016,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,107,-115.078,0,60,0,54,190.78,47.07,,,3.66,7.02,1121.8,L08,L02,L08_WP018,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,108,-123.22399999999992,0,60,0,48,332.24,92.73,,,3.544,7.947,2026.1,L08,L02,L08_WP010,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,109,87.27600000000001,1,17,0,0,93.24,93.24,0,1,0.807,2.255,550.73,L08,L01,L08_WP009,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,110,-117.19099999999999,0,60,0,41,341.91,77.66,,,3.005,7.864,2051.67,L08,L02,L08_WP013,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,111,90.244,1,13,0,0,71.56,71.56,0,1,0.622,1.726,415.76,L08,L01,L08_WP013,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,112,-126.6649999999999,0,60,0,51,336.65,87.36,,,3.426,7.994,2043.08,L08,L02,L08_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,113,-112.24900000000001,0,60,0,53,172.49,53.04,,,3.931,7.083,1021.79,L08,L02,L08_WP017,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,114,82.77600000000001,1,23,0,0,126.24,126.24,0,1,1.084,2.975,753.93,L08,L01,L08_WP003,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,115,89.902,1,13,0,0,74.98,74.98,0,1,0.596,1.743,442.42,L08,L08,L08_WP007,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,116,89.63,1,12,0,1,69.7,57.28,12.42,1.2168,0.55,1.545,408.66,L08,L08,L08_WP010,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,117,81.958,1,19,0,2,122.42,112.48,9.94,1.0884,1.004,2.603,758.17,L02,L08,L02_WP007,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,118,85.263,1,21,0,0,105.37,105.37,0,1,1.173,2.754,646.8,L02,L02,L02_WP001,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,119,-111.93600000000006,0,60,0,40,299.36,136.13,,,2.855,7.21,1870.36,L02,L08,L02_WP002,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,120,33.80199999999998,1,49,0,32,243.98,89.18,154.8,2.7358,2.294,5.879,1513.2,L02,L01,L02_WP011,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,121,30.64300000000003,1,50,0,31,283.57,91.35,192.22,3.1042,2.144,6.8,1701.29,L08,L08,L08_WP004,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,122,92.522,1,10,0,0,54.78,54.78,0,1,0.504,1.378,327.94,L02,L01,L02_WP018,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,123,94.303,1,8,0,0,40.97,40.97,0,1,0.398,1.055,244.8,L08,L01,L08_WP018,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,124,-110.30800000000005,0,60,0,47,213.08,87.36,,,2.864,7.017,1216.59,L08,L02,L08_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,125,91.87100000000001,1,11,0,0,59.29,59.29,0,1,0.543,1.546,359.02,L02,L01,L02_WP017,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,126,86.598,1,19,0,0,96.02,96.02,0,1,1.093,2.571,585.19,L02,L02,L02_WP003,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,127,90.369,1,10,0,0,76.31,76.31,0,1,0.5,1.383,481.74,L02,L08,L02_WP014,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,128,95.399,1,6,0,0,34.01,34.01,0,1,0.282,0.748,202.8,L02,L01,L02_WP022,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,129,99.256,1,1,0,0,5.44,5.44,0,1,0.032,0.147,34.54,L08,L08,L08_WP019,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,130,88.992,1,12,0,0,86.08,86.08,0,1,0.605,1.657,542.94,L02,L08,L02_WP012,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,131,89.309,1,15,0,0,76.91,76.91,0,1,0.856,2.119,462.49,L02,L02,L02_WP007,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,132,-118.12700000000008,0,60,0,46,301.27,106.66,,,2.82,7.174,1874.49,L02,L01,L02_WP008,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,133,84.708,1,21,0,0,110.92,110.92,0,1,1.138,2.867,665.29,L02,L01,L02_WP007,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,134,97.788,1,3,0,0,16.12,16.12,0,1,0.16,0.474,93.96,L02,L02,L02_WP019,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,135,91.76700000000001,1,8,0,0,66.33,66.33,0,1,0.4,1.132,420.15,L02,L08,L02_WP016,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,136,93.506,1,9,0,0,46.94,46.94,0,1,0.422,1.135,279.22,L08,L01,L08_WP017,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,137,82.641,1,21,0,0,131.59,131.59,0,1,1.154,2.829,818.15,L02,L08,L02_WP003,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,138,86.146,1,19,0,0,100.54,100.54,0,1,1.028,2.531,604.26,L02,L01,L02_WP009,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,139,84.025,1,19,0,0,121.75,121.75,0,1,1.019,2.535,756.69,L02,L08,L02_WP005,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,140,91.09400000000001,1,12,0,0,65.06,65.06,0,1,0.554,1.542,381.81,L08,L01,L08_WP014,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,141,99.324,1,1,0,0,4.76,4.76,0,1,0.05,0.144,31.36,L02,L02,L02_WP021,L02_WP022,1,0
DQN+Noisy,DQN,0,1,5,47,train,142,-119.626,0,60,0,44,336.26,143.07,,,3.115,8.159,2039.87,L08,L02,L08_WP001,L02_WP022,0,1
DQN+Noisy,DQN,0,1,5,47,train,143,80.77900000000001,1,23,0,2,126.21,115.05,11.16,1.097,1.119,3.038,753.57,L08,L01,L08_WP005,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,144,46.13299999999998,1,32,0,29,184.67,35.57,149.1,5.1917,1.366,3.648,1173.74,L02,L08,L02_WP022,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,145,-113.61400000000003,0,60,0,41,306.14,131.59,,,3.295,7.735,1858.23,L02,L08,L02_WP003,L08_WP020,0,1
DQN+Noisy,DQN,0,1,5,47,train,146,-119.02400000000006,0,60,0,47,300.24,100.54,,,2.857,7.173,1874.32,L02,L01,L02_WP009,L01_WP006,0,1
DQN+Noisy,DQN,0,1,5,47,train,147,94.723,1,7,0,0,38.77,38.77,0,1,0.332,0.892,234.16,L02,L01,L02_WP021,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,148,93.831,1,5,0,0,51.69,51.69,0,1,0.221,0.732,326.91,L02,L08,L02_WP019,L08_WP020,1,0
DQN+Noisy,DQN,0,1,5,47,train,149,95.86500000000001,1,6,0,0,29.35,29.35,0,1,0.321,0.808,175.76,L08,L01,L08_WP020,L01_WP006,1,0
DQN+Noisy,DQN,0,1,5,47,train,150,-114.93700000000001,0,60,0,56,169.37,35.45,,,3.113,6.831,962.01,L08,L02,L08_WP020,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,1,-332.98299999999966,0,60,58,0,9.83,107.15,,,0.106,0.17,61.13,L02,L01,L02_WP008,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,2,-337.62299999999965,0,60,59,0,6.23,11,,,0.043,0.165,31.27,L02,L02,L02_WP020,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,3,-337.0479999999997,0,60,56,3,120.48,103.27,,,1.636,1.132,732.79,L02,L08,L02_WP009,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,4,-341.99999999999966,0,60,60,0,0,119.22,,,0,0,0,L08,L02,L08_WP006,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,5,-341.99999999999966,0,60,60,0,0,39.56,,,0,0,0,L08,L08,L08_WP013,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,6,-337.45999999999964,0,60,59,0,4.6,64.66,,,0.03,0.078,30.97,L02,L08,L02_WP017,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,7,-341.99999999999966,0,60,60,0,0,84.74,,,0,0,0,L02,L08,L02_WP013,L08_WP020,0,1
