config_id,pairing,condition,noise_std,packet_error_rate,seed,env_seed,phase,episode,direction,agent,reward,success,steps,collisions,cte_mean,iala_violations,dropped_frames,docking_accuracy,lane,vessel_collisions,vessel_collision_flag,collision_contact_steps,near_misses,min_cpa,encounter_steps,give_way_events,head_on_events
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,22,outbound,RuleBased,70.7718,1,13,0,5.9207,3,3,4.6315,L02,0,0,0,1,30.7358,10,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,23,outbound,RuleBased,105.5804,1,11,0,4.6739,1,3,6.9641,L02,0,0,0,0,184.3348,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,24,outbound,RuleBased,99.9664,1,11,0,5.9322,1,1,13.7733,L02,0,0,0,0,92.8867,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,25,outbound,RuleBased,86.9657,1,14,0,6.5742,4,3,7.1801,L02,0,0,0,1,31.1976,2,2,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,26,outbound,RuleBased,-167.425,0,59,0,235.646,16,17,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,27,outbound,RuleBased,101.1311,1,13,0,5.6937,1,3,10.4977,L02,0,0,0,0,61.6685,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,28,outbound,RuleBased,-185.7067,0,59,1,250.5275,18,9,,L08,0,0,0,0,58.3128,1,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,29,outbound,RuleBased,-168.2348,0,59,0,238.2498,20,15,,L08,0,0,0,0,59.6035,1,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,2,44,eval,30,outbound,RuleBased,-168.1569,0,59,0,238.6644,17,13,,L08,0,0,0,0,58.509,1,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,1,inbound,DQN,-152.0138,0,59,1,5.8872,23,14,,L08,0,0,0,0,140.9687,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,2,inbound,DQN,-142.0414,0,59,0,37.8434,26,10,,L08,0,0,0,0,300.1703,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,3,inbound,DQN,-58.9966,1,42,0,6.3147,16,12,2.5502,L02,2,1,3,1,0,11,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,4,inbound,DQN,-128.9577,0,59,0,22.8575,30,11,,L08,0,0,0,0,233.6044,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,5,inbound,DQN,56.8283,1,20,0,5.5247,6,5,4.0991,L02,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,6,inbound,DQN,2.2939,1,41,2,5.8176,7,12,11.7625,L08,0,0,0,0,59.4168,1,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,7,inbound,DQN,-139.3311,0,59,0,45.9627,23,10,,L08,0,0,0,0,284.4935,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,8,inbound,DQN,-177.3623,0,59,2,5.5347,19,16,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,9,inbound,DQN,-385.0855,1,56,0,5.8957,14,12,6.9686,L02,5,1,9,1,0,33,15,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,10,inbound,DQN,-130.2501,0,59,0,6.7042,26,5,,L08,0,0,0,0,219.6273,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,11,inbound,DQN,-151.8129,0,59,1,5.7281,20,7,,L08,0,0,0,0,219.6273,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,12,inbound,DQN,-155.0423,0,59,0,166.5648,22,8,,L02,0,0,0,0,152.0336,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,13,inbound,DQN,61.9668,1,16,0,6.2685,3,2,2.3256,L02,1,1,1,1,0,4,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,14,inbound,DQN,-146.7222,0,59,0,53.068,30,4,,L08,0,0,0,0,280.2278,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,15,inbound,DQN,-131.9829,0,59,0,9.4303,26,14,,L08,0,0,0,0,188.1616,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,16,inbound,DQN,-133.6128,0,59,0,16.704,29,14,,L08,0,0,0,0,188.1616,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,17,inbound,DQN,-63.1308,1,47,2,16.775,4,9,2.4951,L02,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,18,inbound,DQN,-153.5824,0,59,0,143.7783,24,18,,L02,0,0,0,0,61.3313,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,19,inbound,DQN,-5.5446,1,44,2,8.5306,15,12,7.3694,L08,0,0,0,0,58.7053,1,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,20,inbound,DQN,-50.6161,1,29,0,5.8832,5,4,13.0217,L02,1,1,4,0,0,4,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,21,inbound,DQN,-128.7923,0,59,0,6.9807,19,14,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,22,inbound,DQN,-131.5532,0,59,0,8.3465,30,8,,L08,0,0,0,0,233.6044,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,23,inbound,DQN,34.1665,1,17,0,5.7584,5,4,3.6528,L02,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,24,inbound,DQN,-188.0027,0,59,0,207.4486,21,15,,L02,0,0,0,0,213.5073,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,25,inbound,DQN,-163.4402,0,59,0,196.786,19,14,,L02,0,0,0,0,154.215,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,26,inbound,DQN,-162.4459,0,59,1,31.8914,29,12,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,27,inbound,DQN,-150.6521,0,59,1,8.6063,28,16,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,28,inbound,DQN,-134.6965,1,52,4,45.8823,14,12,4.0542,L02,1,1,2,0,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,29,inbound,DQN,18.239,1,33,2,6.4484,5,8,0.1126,L08,0,0,0,1,29.1204,5,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,30,inbound,DQN,-170.2856,0,59,0,200.6415,27,14,,L02,0,0,0,0,213.9163,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,1,outbound,RuleBased,-167.5198,0,59,0,187.0683,19,12,,L08,0,0,0,0,140.9687,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,2,outbound,RuleBased,-167.5251,0,59,0,186.8658,13,11,,L08,0,0,0,0,300.1703,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,3,outbound,RuleBased,-19.0723,1,13,0,5.041,2,3,11.8197,L02,2,1,3,1,0,11,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,4,outbound,RuleBased,-167.5081,0,59,0,187.3083,23,15,,L08,0,0,0,0,233.6044,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,5,outbound,RuleBased,70.115,1,12,0,5.4636,1,2,2.4276,L02,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,6,outbound,RuleBased,-167.6013,0,59,0,187.3259,13,8,,L08,0,0,0,0,59.4168,1,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,7,outbound,RuleBased,-167.6603,0,59,0,187.3123,19,14,,L08,0,0,0,0,284.4935,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,8,outbound,RuleBased,-167.498,0,59,0,186.9237,17,13,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,9,outbound,RuleBased,-247.564,1,11,0,7.0673,1,5,14.0625,L02,5,1,9,1,0,33,15,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,10,outbound,RuleBased,-167.5255,0,59,0,186.9813,21,8,,L08,0,0,0,0,219.6273,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,11,outbound,RuleBased,-167.5534,0,59,0,187.0199,12,18,,L08,0,0,0,0,219.6273,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,12,outbound,RuleBased,101.3331,1,13,0,6.3975,2,2,9.932,L02,0,0,0,0,152.0336,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,13,outbound,RuleBased,67.542,1,14,0,5.483,4,2,0.1323,L02,1,1,1,1,0,4,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,14,outbound,RuleBased,-167.4789,0,59,0,187.0479,17,19,,L08,0,0,0,0,280.2278,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,15,outbound,RuleBased,-167.7443,0,59,0,187.8695,26,11,,L08,0,0,0,0,188.1616,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,16,outbound,RuleBased,-167.7324,0,59,0,187.2117,19,10,,L08,0,0,0,0,188.1616,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,17,outbound,RuleBased,42.3395,1,12,0,6.1106,3,6,9.6642,L02,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,18,outbound,RuleBased,101.5555,1,14,0,5.4158,2,2,8.8753,L02,0,0,0,0,61.3313,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,19,outbound,RuleBased,-167.5633,0,59,0,186.9863,16,9,,L08,0,0,0,0,58.7053,1,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,20,outbound,RuleBased,-10.1719,1,12,0,6.5844,3,0,0.1642,L02,1,1,4,0,0,4,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,21,outbound,RuleBased,-167.6735,0,59,0,187.2857,20,13,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,22,outbound,RuleBased,-167.5719,0,59,0,187.0043,16,13,,L08,0,0,0,0,233.6044,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,23,outbound,RuleBased,48.6705,1,12,0,5.392,2,1,1.7754,L02,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,24,outbound,RuleBased,107.4062,1,14,0,5.702,5,5,1.4371,L02,0,0,0,0,213.5073,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,25,outbound,RuleBased,103.0712,1,11,0,6.3035,2,1,9.6107,L02,0,0,0,0,154.215,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,26,outbound,RuleBased,-167.5974,0,59,0,186.9969,14,9,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,27,outbound,RuleBased,-167.3621,0,59,0,186.8378,15,9,,L08,0,0,0,0,128.5921,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,28,outbound,RuleBased,46.8018,1,12,0,5.902,0,0,4.0042,L02,1,1,2,0,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,29,outbound,RuleBased,-176.5129,0,59,0,186.9576,13,13,,L08,0,0,0,1,29.1204,5,1,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,3,45,eval,30,outbound,RuleBased,106.7858,1,12,0,6.0932,2,2,4.0266,L02,0,0,0,0,213.9163,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,1,inbound,DQN,-124.2843,0,59,0,5.7268,8,12,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,2,inbound,DQN,-125.1042,0,59,0,5.8226,8,16,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,3,inbound,DQN,9.7451,1,36,0,5.6322,6,9,10.8486,L08,1,1,1,1,0,5,3,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,4,inbound,DQN,59.308,1,18,0,6.3249,2,3,5.998,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,5,inbound,DQN,-53.2111,1,58,0,5.8153,5,15,3.3954,L08,1,1,2,1,0,4,2,2
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,6,inbound,DQN,37.8043,1,30,0,5.3683,4,7,5.9253,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,7,inbound,DQN,-126.2789,0,59,0,6.1307,9,13,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,8,inbound,DQN,21.5678,1,22,0,6.4743,8,4,4.7148,L08,1,1,2,0,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,9,inbound,DQN,40.5953,1,26,0,5.4213,4,6,0.2176,L08,1,1,1,1,0,4,2,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,10,inbound,DQN,-125.0969,0,59,0,5.7054,5,13,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,11,inbound,DQN,-125.4402,0,59,0,6.3116,11,16,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,12,inbound,DQN,53.3147,1,22,0,6.3121,5,5,3.5327,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,13,inbound,DQN,-125.9083,0,59,0,6.0577,7,15,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,14,inbound,DQN,13.3911,1,33,0,6.7599,5,7,0.8284,L08,1,1,1,1,0,4,3,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,15,inbound,DQN,-124.3129,0,59,0,6.5535,4,15,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,16,inbound,DQN,37.6266,1,24,0,5.7911,8,3,8.4561,L08,1,1,1,1,0,4,2,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,17,inbound,DQN,31.2937,1,30,0,5.7551,5,5,0.4024,L08,1,1,1,1,0,4,2,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,18,inbound,DQN,-125.1864,0,59,0,5.9813,5,13,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,19,inbound,DQN,-177.8803,1,47,0,6.6784,8,12,3.8904,L08,2,1,7,1,0,9,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,20,inbound,DQN,20.8152,1,23,0,6.2229,9,3,6.92,L08,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,21,inbound,DQN,70.332,1,14,0,6.6741,5,1,0.3338,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,22,inbound,DQN,-126.3651,0,59,0,6.1266,6,12,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,23,inbound,DQN,-124.9444,0,59,0,5.4101,2,7,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,24,inbound,DQN,-124.073,0,59,0,5.9806,4,8,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,25,inbound,DQN,-4.6029,1,29,0,5.6458,5,6,16.9342,L08,1,1,2,0,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,26,inbound,DQN,51.0849,1,22,0,5.8573,0,5,5.4941,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,27,inbound,DQN,-123.2014,0,59,0,6.2158,6,14,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,28,inbound,DQN,40.3518,1,26,0,6.4328,6,5,11.165,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,29,inbound,DQN,-125.0728,0,59,0,5.838,1,13,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,30,inbound,DQN,22.9715,1,21,0,6.003,7,2,8.6362,L08,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,1,outbound,RuleBased,-269.1358,0,59,4,227.2052,18,12,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,2,outbound,RuleBased,-268.5647,0,59,4,224.7667,16,8,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,3,outbound,RuleBased,54.9881,1,13,0,5.7572,0,6,6.615,L08,1,1,1,1,0,5,3,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,4,outbound,RuleBased,68.0775,1,13,0,6.2659,5,2,4.0142,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,5,outbound,RuleBased,34.4481,1,12,0,6.0533,1,2,9.5496,L08,1,1,2,1,0,4,2,2
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,6,outbound,RuleBased,70.3868,1,12,0,5.3698,1,2,2.1818,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,7,outbound,RuleBased,-268.1386,0,59,4,222.8692,24,13,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,8,outbound,RuleBased,44.1732,1,11,0,5.4014,3,4,8.4137,L08,1,1,2,0,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,9,outbound,RuleBased,59.8735,1,11,0,6.355,4,3,12.4218,L08,1,1,1,1,0,4,2,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,10,outbound,RuleBased,-219.1463,0,59,2,227.3137,18,12,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,11,outbound,RuleBased,-219.1637,0,59,2,227.1514,16,18,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,12,outbound,RuleBased,70.3043,1,11,0,6.3834,1,0,3.1478,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,13,outbound,RuleBased,-243.3585,0,59,3,224.6873,22,9,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,14,outbound,RuleBased,64.0476,1,13,0,5.8752,2,2,1.4886,L08,1,1,1,1,0,4,3,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,15,outbound,RuleBased,-219.1783,0,59,2,227.3598,20,10,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,16,outbound,RuleBased,68.1195,1,13,0,5.8272,3,4,0.1843,L08,1,1,1,1,0,4,2,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,17,outbound,RuleBased,66.1358,1,13,0,6.5855,4,2,2.5953,L08,1,1,1,1,0,4,2,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,18,outbound,RuleBased,-243.4695,0,59,3,224.5014,19,8,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,19,outbound,RuleBased,-109.5585,1,12,0,4.8114,0,2,8.3998,L08,2,1,7,1,0,9,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,20,outbound,RuleBased,47.8544,1,12,0,4.9759,0,3,2.8296,L08,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,21,outbound,RuleBased,65.6609,1,11,0,6.912,2,1,8.9314,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,22,outbound,RuleBased,-268.865,0,59,4,226.7616,18,13,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,23,outbound,RuleBased,-268.2669,0,59,4,223.0383,20,13,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,24,outbound,RuleBased,-268.3142,0,59,4,224.34,19,14,,L02,0,0,0,0,130,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,25,outbound,RuleBased,46.4599,1,12,0,6.6815,3,2,0.7441,L08,1,1,2,0,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,26,outbound,RuleBased,68.636,1,12,0,6.114,3,1,4.257,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,27,outbound,RuleBased,-268.1217,0,59,4,222.7829,13,13,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,28,outbound,RuleBased,70.1453,1,13,0,6.0888,0,2,1.3416,L08,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,29,outbound,RuleBased,-268.5809,0,59,4,224.8944,21,7,,L02,0,0,0,0,132.484,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,4,46,eval,30,outbound,RuleBased,46.7165,1,12,0,5.8311,2,1,4.2566,L08,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,5,47,eval,1,inbound,DQN,-157.3447,0,59,0,185.6536,26,14,,L02,0,0,0,0,273.9769,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,5,47,eval,2,inbound,DQN,-161.384,0,59,1,100.4281,24,10,,L08,0,0,0,0,311.1554,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,5,47,eval,3,inbound,DQN,-4.7539,1,41,0,5.9814,4,11,1.4769,L02,1,1,2,0,0,2,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,5,47,eval,4,inbound,DQN,-167.3185,0,59,0,5.6555,8,12,,L02,1,1,1,1,0,3,1,1
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,5,47,eval,5,inbound,DQN,-132.9565,0,59,0,16.0889,17,15,,L02,0,0,0,0,61.3254,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,5,47,eval,6,inbound,DQN,-144.9177,0,59,0,70.9667,24,11,,L08,0,0,0,0,306.9354,0,0,0
twoway_DQN_vs_Rule_mid,DQN_vs_Rule,mid,0.1,0.2,5,47,eval,7,inbound,DQN,-381.8963,0,59,9,176.6595,28,13,,L08,0,0,0,0,315.6445,0,0,0
