config_id,agent,condition,noise_std,packet_error_rate,seed,env_seed,phase,episode,reward,full_success,dock_success,final_phase,steps,invalid,phase1_steps,dock_accuracy,collisions,collision_flag,cte_mean,iala_violations,dropped_frames,lane,start
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,8,179.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,9,219.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,10,601.549,1,1,2,52,0,25,0,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,11,640.811,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,12,339.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,13,379.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,14,761.549,1,1,2,52,0,25,0,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,15,459.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,16,840.811,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,17,545.9703,0,1,2,110,0,27,0,0,0,211.3795,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,18,920.811,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,19,961.549,1,1,2,52,0,25,0,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,20,1000.811,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,21,1040.811,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,22,1081.549,1,1,2,52,0,25,0,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,23,785.9703,0,1,2,110,0,27,0,0,0,211.3795,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,24,825.9703,0,1,2,110,0,27,0,0,0,211.3795,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,25,859.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,26,899.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,27,939.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,28,979.5584,0,1,2,110,0,25,0,0,0,216.8626,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,29,1360.811,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,6,48,eval,30,1400.811,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,1,-71.1354,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,2,280.666,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,3,-125.158,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,4,8.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,5,-85.158,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,6,360.666,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,7,88.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,8,128.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,9,168.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,10,74.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,11,74.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,12,208.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,13,560.666,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,14,288.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,15,640.666,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,16,680.666,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,17,274.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,18,274.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,19,720.666,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,20,448.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,21,488.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,22,528.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,23,880.666,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,24,608.8646,0,1,2,110,0,27,0,0,0,208.6626,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,25,514.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,26,514.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,27,514.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,28,960.666,1,1,2,54,0,27,0,0,0,0,0,0,L02,L02_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,29,554.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_clean,RuleBased,clean,0,0,7,49,eval,30,554.842,0,0,1,110,0,,,0,0,0,0,0,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,1,-223.1361,0,0,1,110,0,,,1,1,6.1898,14,24,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,2,-223.0095,0,0,1,110,0,,,1,1,6.0391,9,15,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,3,-222.4944,0,0,1,110,0,,,1,1,5.7278,6,28,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,4,-155.5447,0,1,2,110,0,25,5.9422,3,1,211.1462,48,27,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,5,173.4942,1,1,2,50,0,25,0.7246,4,1,5.8093,9,7,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,6,-142.7851,0,0,1,110,0,,,1,1,6.0425,4,17,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,7,-143.1817,0,0,1,110,0,,,1,1,5.8876,10,24,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,8,-95.9264,0,1,2,110,0,25,4.1269,4,1,208.4782,38,29,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,9,-102.8213,0,0,1,110,0,,,1,1,6.0011,7,26,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,10,245.3621,1,1,2,50,0,25,5.1874,4,1,6.4211,14,9,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,11,-37.7613,0,0,1,110,0,,,0,0,5.8368,10,18,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,12,26.5912,0,1,2,110,0,25,3.2724,2,1,211.3801,53,23,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,13,334.1487,1,1,2,50,0,25,3.9014,4,1,5.4701,12,12,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,14,55.2044,0,1,2,110,0,25,4.5125,4,1,211.9159,32,19,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,15,56.9352,0,0,1,110,0,,,1,1,6.1005,9,20,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,16,57.2462,0,0,1,110,0,,,1,1,5.6993,5,20,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,17,56.8449,0,0,1,110,0,,,1,1,6.4671,13,23,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,18,57.1241,0,0,1,110,0,,,1,1,5.6975,9,17,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,19,100.8208,0,1,2,110,0,25,1.1246,4,1,211.5366,43,17,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,20,479.0488,1,1,2,50,0,25,0.4501,3,1,5.5614,10,9,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,21,162.254,0,0,1,110,0,,,0,0,5.8023,9,18,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,22,137.0296,0,0,1,110,0,,,1,1,5.9601,7,27,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,23,136.8777,0,0,1,110,0,,,1,1,6.2097,9,26,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,24,495.4682,1,1,2,50,0,25,5.8429,4,1,5.224,10,5,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,25,214.5695,0,1,2,110,0,25,4.972,4,1,211.7696,45,17,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,26,599.0359,1,1,2,50,0,25,3.9159,3,1,6.0977,17,10,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,27,257.3556,0,0,1,110,0,,,1,1,5.5306,7,21,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,28,257.2124,0,0,1,110,0,,,1,1,5.9305,11,26,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,29,324.1157,0,1,2,110,0,25,6.2663,3,1,211.3916,38,24,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,0,42,eval,30,341.1696,0,1,2,110,0,25,0.5047,4,1,210.8956,53,25,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,1,-226.4664,0,0,1,110,0,,,1,1,5.8878,11,24,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,2,-570.585,0,0,1,110,0,,,14,1,5.8801,42,20,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,3,-370.4613,0,0,1,110,0,,,6,1,5.7601,42,17,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,4,-201.1452,0,0,1,110,0,,,0,0,5.762,4,24,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,5,-470.4956,0,0,1,110,0,,,10,1,5.7889,41,27,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,6,-445.596,0,0,1,110,0,,,9,1,5.7731,50,25,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,7,-226.5285,0,0,1,110,0,,,1,1,6.4524,6,25,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,8,-226.2963,0,0,1,110,0,,,1,1,5.8494,8,23,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,9,-201.23,0,0,1,110,0,,,0,0,5.8748,5,22,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,10,-201.3392,0,0,1,110,0,,,0,0,5.8697,8,24,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,11,-226.3382,0,0,1,110,0,,,1,1,5.8508,7,28,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,12,-445.8199,0,0,1,110,0,,,9,1,6.2559,58,19,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,13,-226.5439,0,0,1,110,0,,,1,1,6.1708,11,28,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,14,-201.3705,0,0,1,110,0,,,0,0,6.0119,11,26,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,15,-495.7973,0,0,1,110,0,,,11,1,6.1306,36,18,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,16,-201.4106,0,0,1,110,0,,,0,0,5.9508,7,27,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,17,-226.2027,0,0,1,110,0,,,1,1,5.7481,6,20,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,18,-320.5725,0,0,1,110,0,,,4,1,5.8467,47,31,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,19,-395.4969,0,0,1,110,0,,,7,1,5.6553,37,21,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,20,-420.7638,0,0,1,110,0,,,8,1,6.3023,56,20,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,21,-395.4569,0,0,1,110,0,,,7,1,6.0126,52,26,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,22,-226.5008,0,0,1,110,0,,,1,1,6.3007,10,32,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,23,-226.3279,0,0,1,110,0,,,1,1,5.8935,10,22,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,24,-226.4309,0,0,1,110,0,,,1,1,5.6938,9,28,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,25,-420.6427,0,0,1,110,0,,,8,1,6.1072,51,26,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,26,-345.5862,0,0,1,110,0,,,5,1,5.857,41,24,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,27,-445.5106,0,0,1,110,0,,,9,1,5.8503,44,20,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,28,-201.397,0,0,1,110,0,,,0,0,5.7188,11,15,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,29,-345.4924,0,0,1,110,0,,,5,1,5.8197,43,21,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,1,43,eval,30,-470.866,0,0,1,110,0,,,10,1,6.2784,50,17,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,1,-217.1298,0,0,1,110,0,,,0,0,5.9585,6,21,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,2,-160.2309,0,1,2,110,0,27,4.5008,4,1,190.2419,34,28,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,3,-177.3693,0,0,1,110,0,,,0,0,6.1939,9,17,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,4,196.1446,1,1,2,54,0,27,7.3652,3,1,5.554,13,10,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,5,-64.8209,0,1,2,110,0,27,16.2368,3,1,190.5411,42,23,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,6,-97.6461,0,0,1,110,0,,,0,0,6.5669,11,16,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,7,255.0031,1,1,2,54,0,27,0.9558,4,1,5.881,20,15,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,8,343.6216,1,1,2,54,0,27,2.6512,2,1,6.0097,17,9,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,9,329.9292,1,1,2,54,0,27,6.2155,4,1,6.008,9,15,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,10,22.9598,0,0,1,110,0,,,0,0,5.9213,6,24,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,11,395.3753,1,1,2,54,0,27,5.5381,3,1,5.9547,17,16,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,12,63.0183,0,0,1,110,0,,,0,0,5.8785,3,25,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,13,441.0632,1,1,2,54,0,27,3.343,3,1,6.1536,17,13,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,14,161.096,0,1,2,110,0,27,2.5581,4,1,190.6533,42,27,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,15,142.6022,0,0,1,110,0,,,0,0,6.2786,8,21,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,16,478.6109,1,1,2,54,0,27,12.4999,4,1,6.2684,16,10,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,17,554.8324,1,1,2,54,0,27,7.2805,3,1,5.7071,10,8,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,18,600.2843,1,1,2,54,0,27,3.1202,3,1,6.7361,25,13,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,19,612.328,1,1,2,54,0,27,7.8335,4,1,5.8102,11,7,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,20,675.438,1,1,2,54,0,27,9.3812,3,1,6.2955,19,12,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,21,342.9353,0,0,1,110,0,,,0,0,5.8548,5,23,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,22,343.2815,0,0,1,110,0,,,0,0,5.5664,4,24,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,23,342.8755,0,0,1,110,0,,,0,0,6.0075,5,19,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,24,342.694,0,0,1,110,0,,,0,0,6.165,8,18,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,25,342.778,0,0,1,110,0,,,0,0,5.8458,11,19,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,26,692.2472,1,1,2,54,0,27,6.7473,4,1,5.7885,16,6,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,27,382.9548,0,0,1,110,0,,,0,0,5.7493,8,21,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,28,438.8912,0,1,2,110,0,27,5.7101,4,1,189.8348,43,21,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,29,422.6744,0,0,1,110,0,,,0,0,6.439,6,26,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,2,44,eval,30,422.6865,0,0,1,110,0,,,0,0,6.147,6,22,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,1,-226.3676,0,0,1,110,0,,,0,0,5.8776,40,16,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,2,-226.7962,0,0,1,110,0,,,0,0,5.9728,44,26,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,3,-226.7438,0,0,1,110,0,,,0,0,6.1687,49,20,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,4,-226.6214,0,0,1,110,0,,,0,0,6.0021,44,31,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,5,-98.1796,0,1,2,110,0,27,8.339,1,1,145.5373,32,11,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,6,-186.5328,0,0,1,110,0,,,0,0,5.7277,43,29,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,7,-186.7107,0,0,1,110,0,,,0,0,6.2495,52,21,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,8,-186.7769,0,0,1,110,0,,,0,0,5.7226,37,17,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,9,219.0209,1,1,2,54,0,27,1.7188,2,1,5.9246,15,12,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,10,-146.7741,0,0,1,110,0,,,0,0,6.0865,51,18,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,11,10.5653,0,1,2,110,0,27,3.6556,0,0,145.9276,28,18,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,12,-106.5943,0,0,1,110,0,,,0,0,6.0393,49,25,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,13,328.4486,1,1,2,54,0,27,0.6616,1,1,6.1986,18,6,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,14,-66.7211,0,0,1,110,0,,,0,0,6.0001,48,23,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,15,63.2705,0,1,2,110,0,27,6.6286,1,1,145.5177,32,23,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,16,104.4273,0,1,2,110,0,27,5.2121,1,1,145.6356,25,24,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,17,13.4158,0,0,1,110,0,,,0,0,6.1478,48,22,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,18,13.3586,0,0,1,110,0,,,0,0,5.7757,40,23,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,19,13.5866,0,0,1,110,0,,,0,0,5.9207,37,12,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,20,13.5711,0,0,1,110,0,,,0,0,5.6588,35,18,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,21,13.2375,0,0,1,110,0,,,0,0,6.1934,46,26,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,22,13.2524,0,0,1,110,0,,,0,0,6.0711,51,23,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,23,412.7487,1,1,2,54,0,27,15.1727,2,1,5.775,14,15,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,24,184.9856,0,1,2,110,0,27,4.5061,1,1,145.509,31,19,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,25,93.6434,0,0,1,110,0,,,0,0,5.7821,37,27,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,26,522.8349,1,1,2,54,0,27,1.2863,1,1,6.0433,10,6,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,27,591.2401,1,1,2,54,0,27,8.6379,0,0,6.085,19,13,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,28,306.8698,0,1,2,110,0,27,1.987,1,1,145.7545,40,27,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,29,213.1746,0,0,1,110,0,,,0,0,6.0988,50,16,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,3,45,eval,30,616.0106,1,1,2,54,0,27,4.8867,2,1,5.6671,17,12,L02,L02_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,4,46,eval,1,-220.3971,0,0,1,110,0,,,0,0,6.1248,37,29,L08,L08_WP001
twophase_RuleBased_mid,RuleBased,mid,0.1,0.2,4,46,eval,2,-220.1254,0,0,1,110,0,,,0,0,5.5836,41,23,L08,L08_WP001
